family,side,entry_time,sweep_t,inv_t,pnl,R,sgn,sweep_delta,sweep_cum,sweep_div,entry_delta,stack,absorption,year
AMD1-1m,S,2023-03-29 10:25:00-04:00,2023-03-29 09:30:00-04:00,2023-03-29 10:25:00-04:00,-54.5,-0.6193181818181818,-1,-347.0,-347.0,-0.19452365698817575,492.0,9.0,37.898305084745765,2023
AMD1-1m,S,2023-03-30 09:38:00-04:00,2023-03-30 09:32:00-04:00,2023-03-30 09:38:00-04:00,-71.5,-1.0437956204379562,-1,-1323.0,-1309.0,0.019726240512378007,49.0,2.0,31.075,2023
AMD1-1m,L,2023-04-06 09:59:00-04:00,2023-04-06 09:32:00-04:00,2023-04-06 09:59:00-04:00,186.0,2.7761194029850746,1,-255.0,-275.0,0.11856032198322515,52.0,1.0,72.75,2023
AMD1-1m,L,2023-04-17 09:34:00-04:00,2023-04-17 09:30:00-04:00,2023-04-17 09:34:00-04:00,-70.0,-1.044776119402985,1,-19.0,-19.0,0.08514090231487732,141.0,6.0,27.301369863013697,2023
AMD1-1m,S,2023-04-24 10:02:00-04:00,2023-04-24 09:35:00-04:00,2023-04-24 10:02:00-04:00,140.5,1.4484536082474226,-1,-248.0,-267.0,-0.002617327372731555,73.0,1.0,56.3,2023
AMD1-1m,S,2023-04-27 09:41:00-04:00,2023-04-27 09:37:00-04:00,2023-04-27 09:41:00-04:00,-38.0,-1.0857142857142856,-1,-392.0,1569.0,0.1230273592767279,293.0,1.0,51.925,2023
AMD1-1m,L,2023-05-02 09:45:00-04:00,2023-05-02 09:41:00-04:00,2023-05-02 09:45:00-04:00,-50.5,-1.063157894736842,1,-313.0,-1763.0,0.00572439023491448,129.0,1.0,42.1,2023
AMD1-1m,L,2023-05-04 09:53:00-04:00,2023-05-04 09:44:00-04:00,2023-05-04 09:53:00-04:00,-51.0,-1.0625,1,-507.0,-1274.0,0.021407380912763768,677.0,2.0,61.651162790697676,2023
AMD1-1m,L,2023-05-08 09:37:00-04:00,2023-05-08 09:36:00-04:00,2023-05-08 09:37:00-04:00,-21.5,-1.162162162162162,1,-21.0,355.0,0.049136816505326336,63.0,1.0,67.58333333333333,2023
AMD1-1m,S,2023-05-16 09:50:00-04:00,2023-05-16 09:43:00-04:00,2023-05-16 09:50:00-04:00,-81.0,-1.0384615384615385,-1,-672.0,-2027.0,-0.00747756031009468,2219.0,12.0,70.27433628318585,2023
AMD1-1m,S,2023-05-17 09:34:00-04:00,2023-05-17 09:30:00-04:00,2023-05-17 09:34:00-04:00,-41.0,-1.0789473684210527,-1,-905.0,-905.0,-0.13287766205474524,280.0,2.0,53.56521739130435,2023
AMD1-1m,L,2023-05-24 09:33:00-04:00,2023-05-24 09:30:00-04:00,2023-05-24 09:33:00-04:00,-61.0,-1.0517241379310345,1,-154.0,-154.0,0.09476083420804218,346.0,2.0,42.94230769230769,2023
AMD1-1m,S,2023-06-02 09:46:00-04:00,2023-06-02 09:30:00-04:00,2023-06-02 09:46:00-04:00,159.0,1.0816326530612246,-1,-1432.0,-1432.0,-0.054160147078254464,608.0,3.0,43.00662251655629,2023
AMD1-1m,L,2023-06-06 09:49:00-04:00,2023-06-06 09:30:00-04:00,2023-06-06 09:49:00-04:00,114.0,1.0754716981132075,1,-496.0,-496.0,-0.06783216957679512,309.0,3.0,63.23255813953488,2023
AMD1-1m,S,2023-06-07 10:02:00-04:00,2023-06-07 09:30:00-04:00,2023-06-07 10:02:00-04:00,139.5,1.037174721189591,-1,-1118.0,-1118.0,-0.13530962625733595,406.0,5.0,35.40909090909091,2023
AMD1-1m,S,2023-06-20 09:54:00-04:00,2023-06-20 09:32:00-04:00,2023-06-20 09:54:00-04:00,169.0,1.5089285714285714,-1,-188.0,-367.0,0.003372683937007955,423.0,5.0,47.671875,2023
AMD1-1m,L,2023-06-21 09:40:00-04:00,2023-06-21 09:30:00-04:00,2023-06-21 09:40:00-04:00,-68.0,-1.0461538461538462,1,-381.0,-381.0,0.019556266270897293,325.0,2.0,34.044117647058826,2023
AMD1-1m,L,2023-06-22 09:31:00-04:00,2023-06-22 09:30:00-04:00,2023-06-22 09:31:00-04:00,127.0,2.1709401709401708,1,-446.0,-446.0,0.05611358178580815,130.0,1.0,50.056603773584904,2023
AMD1-1m,L,2023-06-23 10:09:00-04:00,2023-06-23 09:43:00-04:00,2023-06-23 10:09:00-04:00,34.0,0.2625482625482625,1,169.0,761.0,0.04393784510612571,552.0,3.0,27.611650485436893,2023
AMD1-1m,S,2023-06-27 09:39:00-04:00,2023-06-27 09:35:00-04:00,2023-06-27 09:39:00-04:00,-75.5,-1.0413793103448277,-1,-778.0,-502.0,0.026077473902201213,460.0,3.0,25.306122448979593,2023
AMD1-1m,L,2023-06-29 09:34:00-04:00,2023-06-29 09:31:00-04:00,2023-06-29 09:34:00-04:00,-120.0,-1.0256410256410255,1,-643.0,-576.0,-0.003759367405172083,616.0,2.0,48.24390243902439,2023
AMD1-1m,L,2023-07-06 09:39:00-04:00,2023-07-06 09:34:00-04:00,2023-07-06 09:39:00-04:00,-64.0,-1.0491803278688525,1,-137.0,-705.0,0.01612298081184146,677.0,5.0,28.787610619469028,2023
AMD1-1m,S,2023-07-10 09:43:00-04:00,2023-07-10 09:31:00-04:00,2023-07-10 09:43:00-04:00,97.0,0.9023255813953488,-1,-5.0,-583.0,-0.0009785310603940209,561.0,3.0,28.7109375,2023
AMD1-1m,S,2023-07-12 09:32:00-04:00,2023-07-12 09:30:00-04:00,2023-07-12 09:32:00-04:00,-54.0,-1.0588235294117647,-1,-205.0,-212.0,-0.04173925645885177,-537.0,1.0,52.134020618556704,2023
AMD1-1m,S,2023-07-21 09:37:00-04:00,2023-07-21 09:34:00-04:00,2023-07-21 09:37:00-04:00,256.5,3.5625,-1,-563.0,-1125.0,-0.01081166272575404,51.0,2.0,40.243589743589745,2023
AMD1-1m,L,2023-07-26 09:43:00-04:00,2023-07-26 09:32:00-04:00,2023-07-26 09:43:00-04:00,-89.0,-1.0348837209302326,1,-218.0,52.0,0.022581634094352706,321.0,3.0,38.51470588235294,2023
AMD1-1m,S,2023-07-27 10:24:00-04:00,2023-07-27 09:30:00-04:00,2023-07-27 10:24:00-04:00,48.0,0.2807017543859649,-1,71.0,71.0,-0.05283460304231665,463.0,3.0,33.10294117647059,2023
AMD1-1m,S,2023-08-04 09:40:00-04:00,2023-08-04 09:35:00-04:00,2023-08-04 09:40:00-04:00,310.5,5.914285714285715,-1,-154.0,-1024.0,0.02148595680179905,234.0,2.0,44.916666666666664,2023
AMD1-1m,S,2023-08-07 09:32:00-04:00,2023-08-07 09:31:00-04:00,2023-08-07 09:32:00-04:00,124.0,1.3701657458563536,-1,178.0,-302.0,0.005163793738997308,326.0,4.0,46.38709677419355,2023
AMD1-1m,L,2023-08-11 09:35:00-04:00,2023-08-11 09:30:00-04:00,2023-08-11 09:35:00-04:00,-85.5,-1.0363636363636364,1,-210.0,-210.0,-0.04017692518411598,381.0,3.0,29.29126213592233,2023
AMD1-1m,L,2023-08-16 09:38:00-04:00,2023-08-16 09:31:00-04:00,2023-08-16 09:38:00-04:00,-98.0,-1.0315789473684212,1,-158.0,-211.0,-0.04190448851143097,226.0,5.0,45.47826086956522,2023
AMD1-1m,S,2023-08-21 10:25:00-04:00,2023-08-21 09:35:00-04:00,2023-08-21 10:25:00-04:00,37.0,0.20108695652173914,-1,-339.0,-953.0,-0.005543524454096636,453.0,4.0,47.03333333333333,2023
AMD1-1m,S,2023-08-28 09:38:00-04:00,2023-08-28 09:34:00-04:00,2023-08-28 09:38:00-04:00,124.0,1.117117117117117,-1,-111.0,-565.0,0.09673580505221459,403.0,2.0,36.64835164835165,2023
AMD1-1m,S,2023-08-31 09:34:00-04:00,2023-08-31 09:33:00-04:00,2023-08-31 09:34:00-04:00,-81.0,-1.0384615384615385,-1,-881.0,-2031.0,-0.07714424775237767,473.0,5.0,29.81168831168831,2023
AMD1-1m,S,2023-09-04 10:06:00-04:00,2023-09-04 09:35:00-04:00,2023-09-04 10:06:00-04:00,68.0,2.0,-1,-383.0,-524.0,-0.16247896179133314,33.0,1.0,17.933333333333334,2023
AMD1-1m,L,2023-09-07 09:39:00-04:00,2023-09-07 09:30:00-04:00,2023-09-07 09:39:00-04:00,12.5,0.125,1,310.0,311.0,0.05862172007396417,175.0,1.0,50.74603174603175,2023
AMD1-1m,S,2023-09-08 09:56:00-04:00,2023-09-08 09:34:00-04:00,2023-09-08 09:56:00-04:00,-97.0,-1.0319148936170213,-1,-264.0,-1965.0,0.0005944038870644153,509.0,3.0,33.4875,2023
AMD1-1m,S,2023-09-11 09:37:00-04:00,2023-09-11 09:31:00-04:00,2023-09-11 09:37:00-04:00,69.0,0.8679245283018868,-1,14.0,-209.0,0.007887226255856215,339.0,2.0,20.418367346938776,2023
AMD1-1m,L,2023-09-12 09:32:00-04:00,2023-09-12 09:30:00-04:00,2023-09-12 09:32:00-04:00,-62.5,-1.050420168067227,1,-86.0,-86.0,-0.015624063836161106,-51.0,5.0,12.934959349593496,2023
AMD1-1m,S,2023-09-13 09:33:00-04:00,2023-09-13 09:31:00-04:00,2023-09-13 09:33:00-04:00,-67.0,-1.046875,-1,-169.0,-596.0,0.024712962478085125,439.0,5.0,41.40909090909091,2023
AMD1-1m,L,2023-09-19 09:41:00-04:00,2023-09-19 09:30:00-04:00,2023-09-19 09:41:00-04:00,-96.5,-1.032085561497326,1,-112.0,-112.0,-0.05685137121465555,875.0,4.0,32.27927927927928,2023
AMD1-1m,L,2023-09-28 09:34:00-04:00,2023-09-28 09:30:00-04:00,2023-09-28 09:34:00-04:00,-97.5,-1.0317460317460319,1,-640.0,-640.0,-0.04841868310361004,773.0,8.0,33.70454545454545,2023
AMD1-1m,S,2023-09-29 09:37:00-04:00,2023-09-29 09:30:00-04:00,2023-09-29 09:37:00-04:00,-63.0,-1.05,-1,159.0,159.0,-0.02434338439077097,256.0,5.0,41.9344262295082,2023
AMD1-1m,S,2023-10-11 09:44:00-04:00,2023-10-11 09:30:00-04:00,2023-10-11 09:44:00-04:00,56.0,0.5773195876288659,-1,-685.0,-685.0,-0.08735512042800621,218.0,1.0,56.59574468085106,2023
AMD1-1m,S,2023-10-13 09:33:00-04:00,2023-10-13 09:30:00-04:00,2023-10-13 09:33:00-04:00,232.5,3.604651162790698,-1,-536.0,-536.0,0.036562008395374046,48.0,2.0,40.642857142857146,2023
AMD1-1m,L,2023-10-17 10:09:00-04:00,2023-10-17 09:30:00-04:00,2023-10-17 10:09:00-04:00,265.0,1.4324324324324325,1,-209.0,-209.0,0.06343863420398294,401.0,5.0,51.753246753246756,2023
AMD1-1m,S,2023-10-19 09:34:00-04:00,2023-10-19 09:31:00-04:00,2023-10-19 09:34:00-04:00,54.5,0.8515625,-1,61.0,-72.0,0.026067587374153444,363.0,2.0,47.16901408450704,2023
AMD1-1m,L,2023-10-23 09:47:00-04:00,2023-10-23 09:43:00-04:00,2023-10-23 09:47:00-04:00,322.5,4.10828025477707,1,-144.0,-262.0,0.08978692663471835,218.0,3.0,27.711340206185568,2023
AMD1-1m,S,2023-10-24 09:43:00-04:00,2023-10-24 09:40:00-04:00,2023-10-24 09:43:00-04:00,-54.5,-1.058252427184466,-1,-334.0,-1182.0,-0.03082378210336207,353.0,4.0,30.706666666666667,2023
AMD1-1m,S,2023-10-26 09:39:00-04:00,2023-10-26 09:31:00-04:00,2023-10-26 09:39:00-04:00,223.5,1.2521008403361344,-1,-335.0,-513.0,-0.05956767691921289,554.0,1.0,39.333333333333336,2023
AMD1-1m,S,2023-11-03 09:34:00-04:00,2023-11-03 09:31:00-04:00,2023-11-03 09:34:00-04:00,-51.5,-1.0618556701030928,-1,-750.0,-275.0,-0.035558189819988345,17.0,1.0,47.42622950819672,2023
AMD1-1m,S,2023-11-07 09:32:00-05:00,2023-11-07 09:30:00-05:00,2023-11-07 09:32:00-05:00,-46.5,-1.0689655172413792,-1,178.0,178.0,-0.03686280695297599,302.0,1.0,65.5,2023
AMD1-1m,S,2023-11-09 09:31:00-05:00,2023-11-09 09:30:00-05:00,2023-11-09 09:31:00-05:00,-57.5,-1.055045871559633,-1,-461.0,-461.0,-0.2132296390553528,172.0,10.0,45.791044776119406,2023
AMD1-1m,L,2023-11-13 10:34:00-05:00,2023-11-13 09:35:00-05:00,2023-11-13 10:34:00-05:00,79.0,0.5962264150943396,1,124.0,-1540.0,-0.0731568613645731,-82.0,4.0,38.833333333333336,2023
AMD1-1m,S,2023-11-22 09:52:00-05:00,2023-11-22 09:30:00-05:00,2023-11-22 09:52:00-05:00,-19.5,-0.1,-1,-1106.0,-1106.0,-0.09973433166060676,39.0,3.0,65.38888888888889,2023
AMD1-1m,S,2023-11-29 10:04:00-05:00,2023-11-29 09:32:00-05:00,2023-11-29 10:04:00-05:00,239.5,2.575268817204301,-1,-850.0,-1630.0,-0.07026010521033439,553.0,4.0,53.734375,2023
AMD1-1m,L,2023-11-30 09:31:00-05:00,2023-11-30 09:30:00-05:00,2023-11-30 09:31:00-05:00,-72.0,-1.0434782608695652,1,10.0,10.0,0.13820784091826582,256.0,7.0,57.73809523809524,2023
AMD1-1m,L,2023-12-04 09:33:00-05:00,2023-12-04 09:31:00-05:00,2023-12-04 09:33:00-05:00,-45.0,-1.0714285714285714,1,-410.0,-178.0,0.030173528177364337,283.0,1.0,38.67816091954023,2023
AMD1-1m,S,2023-12-06 09:31:00-05:00,2023-12-06 09:30:00-05:00,2023-12-06 09:31:00-05:00,205.0,2.303370786516854,-1,-41.0,-41.0,-0.008219233269381093,95.0,2.0,68.38947368421053,2023
AMD1-1m,S,2023-12-07 09:46:00-05:00,2023-12-07 09:32:00-05:00,2023-12-07 09:46:00-05:00,-109.5,-1.028169014084507,-1,-349.0,-128.0,0.06247644884266104,464.0,3.0,26.953488372093023,2023
AMD1-1m,S,2023-12-11 09:35:00-05:00,2023-12-11 09:33:00-05:00,2023-12-11 09:35:00-05:00,-97.5,-1.0317460317460319,-1,-621.0,-876.0,-0.1647905725246399,153.0,2.0,27.825,2023
AMD1-1m,L,2023-12-12 09:51:00-05:00,2023-12-12 09:30:00-05:00,2023-12-12 09:51:00-05:00,77.5,0.7948717948717948,1,-193.0,-193.0,-0.09943324904004375,44.0,2.0,12.25,2023
AMD1-1m,S,2023-12-15 09:38:00-05:00,2023-12-15 09:36:00-05:00,2023-12-15 09:38:00-05:00,-45.5,-1.0705882352941176,-1,-565.0,-1225.0,-0.11934709880526004,206.0,2.0,33.83838383838384,2023
AMD1-1m,S,2023-12-18 09:43:00-05:00,2023-12-18 09:31:00-05:00,2023-12-18 09:43:00-05:00,-44.5,-1.072289156626506,-1,-457.0,-538.0,-0.013764636008349665,79.0,2.0,44.44117647058823,2023
AMD1-1m,S,2023-12-19 09:45:00-05:00,2023-12-19 09:42:00-05:00,2023-12-19 09:45:00-05:00,-35.0,-1.09375,-1,-530.0,-1651.0,-0.016885320656381764,146.0,2.0,42.275862068965516,2023
AMD1-1m,L,2024-01-03 09:35:00-05:00,2024-01-03 09:30:00-05:00,2024-01-03 09:35:00-05:00,-102.0,-1.0303030303030303,1,-26.0,-26.0,0.045378122569469326,27.0,5.0,47.05555555555556,2024
AMD1-1m,L,2024-01-04 09:31:00-05:00,2024-01-04 09:30:00-05:00,2024-01-04 09:31:00-05:00,98.5,1.5634920634920635,1,617.0,617.0,0.13006252286107292,73.0,2.0,43.770270270270274,2024
AMD1-1m,S,2024-01-12 09:32:00-05:00,2024-01-12 09:30:00-05:00,2024-01-12 09:32:00-05:00,-69.0,-1.0454545454545454,-1,-303.0,-303.0,-0.026510091524089653,509.0,2.0,40.25714285714286,2024
AMD1-1m,S,2024-01-18 10:03:00-05:00,2024-01-18 09:31:00-05:00,2024-01-18 10:03:00-05:00,-128.5,-1.0239043824701195,-1,78.0,-500.0,0.09079001823310139,137.0,1.0,56.483333333333334,2024
AMD1-1m,S,2024-01-22 09:36:00-05:00,2024-01-22 09:35:00-05:00,2024-01-22 09:36:00-05:00,167.5,2.326388888888889,-1,-393.0,-2173.0,0.0028243966399697507,623.0,3.0,31.94736842105263,2024
AMD1-1m,S,2024-01-24 09:31:00-05:00,2024-01-24 09:30:00-05:00,2024-01-24 09:31:00-05:00,-65.5,-1.048,-1,58.0,58.0,-0.07530454506088469,117.0,3.0,39.8,2024
AMD1-1m,L,2024-02-02 09:33:00-05:00,2024-02-02 09:32:00-05:00,2024-02-02 09:33:00-05:00,288.5,4.404580152671755,1,-113.0,-226.0,-0.0015370086892088977,227.0,1.0,29.58955223880597,2024
AMD1-1m,L,2024-02-13 09:32:00-05:00,2024-02-13 09:30:00-05:00,2024-02-13 09:32:00-05:00,170.0,1.8085106382978724,1,95.0,95.0,0.11781999646787604,177.0,1.0,44.69607843137255,2024
AMD1-1m,S,2024-02-14 09:35:00-05:00,2024-02-14 09:31:00-05:00,2024-02-14 09:35:00-05:00,-83.0,-1.0375,-1,-74.0,-782.0,0.013627288505385388,399.0,4.0,54.08620689655172,2024
AMD1-1m,S,2024-02-19 09:44:00-05:00,2024-02-19 09:40:00-05:00,2024-02-19 09:44:00-05:00,23.0,1.0454545454545454,-1,-61.0,-434.0,-0.05223762938204063,11.0,1.0,22.642857142857142,2024
AMD1-1m,L,2024-02-21 09:31:00-05:00,2024-02-21 09:30:00-05:00,2024-02-21 09:31:00-05:00,-91.5,-1.0338983050847457,1,-122.0,-122.0,-0.014946455743045702,489.0,3.0,32.16564417177914,2024
AMD1-1m,S,2024-02-23 09:49:00-05:00,2024-02-23 09:30:00-05:00,2024-02-23 09:49:00-05:00,216.5,2.945578231292517,-1,-338.0,-338.0,0.003403685926216163,525.0,2.0,48.224137931034484,2024
AMD1-1m,S,2024-02-29 10:10:00-05:00,2024-02-29 09:30:00-05:00,2024-02-29 10:10:00-05:00,60.0,0.4897959183673469,-1,-423.0,-419.0,-0.08424487458577679,971.0,10.0,35.18125,2024
AMD1-1m,S,2024-03-06 09:34:00-05:00,2024-03-06 09:30:00-05:00,2024-03-06 09:34:00-05:00,-65.5,-1.048,-1,-594.0,-594.0,-0.12533206569795768,600.0,6.0,55.78082191780822,2024
AMD1-1m,S,2024-03-07 09:33:00-05:00,2024-03-07 09:30:00-05:00,2024-03-07 09:33:00-05:00,-44.0,-1.0731707317073171,-1,-608.0,-608.0,-0.040455203931421886,81.0,1.0,52.86764705882353,2024
AMD1-1m,L,2024-03-12 09:49:00-04:00,2024-03-12 09:44:00-04:00,2024-03-12 09:49:00-04:00,343.5,5.725,1,4.0,-825.0,-0.01399856315131856,-43.0,3.0,6.194915254237288,2024
AMD1-1m,L,2024-03-14 09:36:00-04:00,2024-03-14 09:31:00-04:00,2024-03-14 09:36:00-04:00,-89.0,-1.0348837209302326,1,67.0,-229.0,-0.03865648764952395,143.0,2.0,37.98717948717949,2024
AMD1-1m,S,2024-03-21 09:42:00-04:00,2024-03-21 09:40:00-04:00,2024-03-21 09:42:00-04:00,0.5,0.008130081300813009,-1,-1167.0,-1113.0,0.03795331896599374,341.0,10.0,31.89,2024
AMD1-1m,L,2024-03-25 09:32:00-04:00,2024-03-25 09:30:00-04:00,2024-03-25 09:32:00-04:00,-57.0,-1.0555555555555556,1,101.0,101.0,-0.03683217990181602,-60.0,6.0,61.76470588235294,2024
AMD1-1m,S,2024-04-04 09:39:00-04:00,2024-04-04 09:35:00-04:00,2024-04-04 09:39:00-04:00,-0.5,-0.007352941176470588,-1,-679.0,-1030.0,-0.08781789545441565,467.0,12.0,37.03361344537815,2024
AMD1-1m,L,2024-04-08 09:41:00-04:00,2024-04-08 09:39:00-04:00,2024-04-08 09:41:00-04:00,205.5,3.2109375,1,-492.0,-2157.0,-0.032534734973924936,620.0,6.0,36.35164835164835,2024
AMD1-1m,S,2024-04-09 09:33:00-04:00,2024-04-09 09:30:00-04:00,2024-04-09 09:33:00-04:00,234.0,3.518796992481203,-1,-74.0,-74.0,-0.04122511500347743,739.0,7.0,32.45038167938932,2024
AMD1-1m,S,2024-04-24 09:55:00-04:00,2024-04-24 09:36:00-04:00,2024-04-24 09:55:00-04:00,154.5,1.4439252336448598,-1,-168.0,-546.0,-0.0026281428973435068,630.0,5.0,31.5,2024
AMD1-1m,L,2024-04-25 09:42:00-04:00,2024-04-25 09:30:00-04:00,2024-04-25 09:42:00-04:00,105.0,1.0714285714285714,1,185.0,185.0,0.14889820035536286,491.0,5.0,34.165217391304346,2024
AMD1-1m,L,2024-04-26 09:33:00-04:00,2024-04-26 09:31:00-04:00,2024-04-26 09:33:00-04:00,219.5,2.5229885057471266,1,-186.0,-311.0,-0.044590203262860346,600.0,4.0,29.53,2024
AMD1-1m,S,2024-05-03 10:04:00-04:00,2024-05-03 09:42:00-04:00,2024-05-03 10:04:00-04:00,-103.0,-0.46924829157175396,-1,-195.0,756.0,0.03204109187883423,87.0,2.0,31.87769784172662,2024
AMD1-1m,S,2024-05-07 09:41:00-04:00,2024-05-07 09:31:00-04:00,2024-05-07 09:41:00-04:00,-57.0,-1.0555555555555556,-1,-1071.0,-1235.0,-0.10514586135562787,31.0,4.0,34.375,2024
AMD1-1m,S,2024-05-10 10:10:00-04:00,2024-05-10 09:34:00-04:00,2024-05-10 10:10:00-04:00,133.0,0.9925373134328358,-1,-829.0,-1299.0,-0.04175561365382266,354.0,2.0,35.370370370370374,2024
AMD1-1m,S,2024-05-14 09:59:00-04:00,2024-05-14 09:41:00-04:00,2024-05-14 09:59:00-04:00,-78.0,-1.04,-1,-558.0,-596.0,0.002013709072620766,341.0,5.0,38.01639344262295,2024
AMD1-1m,L,2024-05-16 09:37:00-04:00,2024-05-16 09:30:00-04:00,2024-05-16 09:37:00-04:00,91.5,2.2875,1,-311.0,-311.0,-0.10812361208095067,385.0,5.0,75.65306122448979,2024
AMD1-1m,L,2024-05-21 09:32:00-04:00,2024-05-21 09:30:00-04:00,2024-05-21 09:32:00-04:00,131.0,3.4473684210526314,1,-60.0,-60.0,0.06474198014483078,479.0,3.0,56.75342465753425,2024
AMD1-1m,S,2024-05-22 09:40:00-04:00,2024-05-22 09:33:00-04:00,2024-05-22 09:40:00-04:00,-56.0,-1.0566037735849056,-1,-234.0,-1121.0,-0.05700035598938303,489.0,4.0,42.81132075471698,2024
AMD1-1m,S,2024-05-24 09:38:00-04:00,2024-05-24 09:34:00-04:00,2024-05-24 09:38:00-04:00,-65.0,-1.0483870967741935,-1,-396.0,52.0,0.03759412260108763,298.0,2.0,37.28,2024
AMD1-1m,S,2024-05-27 09:53:00-04:00,2024-05-27 09:31:00-04:00,2024-05-27 09:53:00-04:00,-56.0,-1.0566037735849056,-1,-108.0,-251.0,-0.12271208841842333,116.0,2.0,17.666666666666668,2024
AMD1-1m,L,2024-05-28 10:06:00-04:00,2024-05-28 09:44:00-04:00,2024-05-28 10:06:00-04:00,62.0,0.5740740740740741,1,-855.0,-302.0,0.008364196818069346,322.0,3.0,27.084745762711865,2024
AMD1-1m,S,2024-06-03 09:51:00-04:00,2024-06-03 09:30:00-04:00,2024-06-03 09:51:00-04:00,146.5,1.0892193308550187,-1,283.0,284.0,0.0766377491244765,530.0,5.0,31.92814371257485,2024
AMD1-1m,L,2024-06-17 09:36:00-04:00,2024-06-17 09:35:00-04:00,2024-06-17 09:36:00-04:00,-42.5,-1.0759493670886076,1,-187.0,-64.0,0.012066325451846672,163.0,2.0,20.134328358208954,2024
AMD1-1m,S,2024-06-19 09:35:00-04:00,2024-06-19 09:30:00-04:00,2024-06-19 09:35:00-04:00,-4.5,-0.20454545454545456,-1,-118.0,-118.0,0.00781514928604593,106.0,2.0,13.428571428571429,2024
AMD1-1m,L,2024-06-20 09:42:00-04:00,2024-06-20 09:31:00-04:00,2024-06-20 09:42:00-04:00,-97.5,-1.0317460317460319,1,-759.0,-650.0,0.020127860671286857,407.0,1.0,42.16923076923077,2024
AMD1-1m,L,2024-06-24 09:46:00-04:00,2024-06-24 09:43:00-04:00,2024-06-24 09:46:00-04:00,-65.0,-1.0483870967741935,1,-176.0,-743.0,0.02647489004831393,0.0,2.0,48.888888888888886,2024
AMD1-1m,L,2024-06-28 09:36:00-04:00,2024-06-28 09:30:00-04:00,2024-06-28 09:36:00-04:00,184.0,2.2576687116564416,1,-367.0,-367.0,-0.04404261802497021,377.0,2.0,37.275510204081634,2024
AMD1-1m,S,2024-07-02 10:12:00-04:00,2024-07-02 09:38:00-04:00,2024-07-02 10:12:00-04:00,-150.0,-1.0204081632653061,-1,-346.0,-1014.0,-0.023173457629958327,149.0,3.0,31.337349397590362,2024
AMD1-1m,S,2024-07-09 09:38:00-04:00,2024-07-09 09:33:00-04:00,2024-07-09 09:38:00-04:00,-81.5,-1.0382165605095541,-1,-135.0,-698.0,-0.043700720348201785,437.0,5.0,34.31,2024
AMD1-1m,S,2024-07-10 09:32:00-04:00,2024-07-10 09:31:00-04:00,2024-07-10 09:32:00-04:00,-43.0,-1.075,-1,137.0,366.0,0.13931390668241983,116.0,1.0,73.87692307692308,2024
AMD1-1m,L,2024-07-11 09:44:00-04:00,2024-07-11 09:43:00-04:00,2024-07-11 09:44:00-04:00,-82.0,-1.0379746835443038,1,520.0,-819.0,-0.050200362204876295,346.0,2.0,61.5,2024
AMD1-1m,S,2024-07-15 09:43:00-04:00,2024-07-15 09:40:00-04:00,2024-07-15 09:43:00-04:00,-106.5,-1.0289855072463767,-1,-223.0,-1123.0,0.03378644353392057,1073.0,6.0,28.939560439560438,2024
AMD1-1m,S,2024-07-16 09:44:00-04:00,2024-07-16 09:30:00-04:00,2024-07-16 09:44:00-04:00,177.5,1.6824644549763033,-1,257.0,257.0,0.13331407809204748,450.0,3.0,34.256410256410255,2024
AMD1-1m,L,2024-07-17 09:31:00-04:00,2024-07-17 09:30:00-04:00,2024-07-17 09:31:00-04:00,-52.0,-1.0612244897959184,1,-123.0,-123.0,-0.027430115903738114,265.0,2.0,70.95714285714286,2024
AMD1-1m,S,2024-07-22 09:31:00-04:00,2024-07-22 09:30:00-04:00,2024-07-22 09:31:00-04:00,-119.5,-1.0257510729613735,-1,248.0,248.0,0.02135476302375841,482.0,7.0,44.326530612244895,2024
AMD1-1m,S,2024-07-23 09:52:00-04:00,2024-07-23 09:40:00-04:00,2024-07-23 09:52:00-04:00,-86.0,-1.036144578313253,-1,-361.0,-1364.0,0.036815463694671834,321.0,4.0,35.37179487179487,2024
AMD1-1m,S,2024-07-30 09:45:00-04:00,2024-07-30 09:30:00-04:00,2024-07-30 09:45:00-04:00,317.0,1.8982035928143712,-1,99.0,99.0,0.046220570284186996,558.0,4.0,31.227272727272727,2024
AMD1-1m,S,2024-07-31 09:31:00-04:00,2024-07-31 09:30:00-04:00,2024-07-31 09:31:00-04:00,-96.0,-1.032258064516129,-1,-15.0,-15.0,0.009527245006658303,11.0,1.0,56.68103448275862,2024
AMD1-1m,L,2024-08-06 09:48:00-04:00,2024-08-06 09:41:00-04:00,2024-08-06 09:48:00-04:00,541.5,2.3594771241830066,1,-147.0,386.0,0.004055868952794789,194.0,4.0,14.025316455696203,2024
AMD1-1m,S,2024-08-13 09:41:00-04:00,2024-08-13 09:31:00-04:00,2024-08-13 09:41:00-04:00,-110.5,-1.027906976744186,-1,-264.0,-409.0,0.007093271075011343,141.0,2.0,21.25974025974026,2024
AMD1-1m,S,2024-08-14 09:33:00-04:00,2024-08-14 09:30:00-04:00,2024-08-14 09:33:00-04:00,227.0,2.017777777777778,-1,-419.0,-419.0,0.0888026529320466,333.0,3.0,18.884615384615383,2024
AMD1-1m,S,2024-08-22 09:35:00-04:00,2024-08-22 09:30:00-04:00,2024-08-22 09:35:00-04:00,237.0,2.925925925925926,-1,-565.0,-565.0,-0.0377550494597888,247.0,1.0,28.97222222222222,2024
